id,label
DB0-m3_o11_o23_f0_pcu.sym.1_repeat,21.77947619
DB0-m29_o96_o1490_f0_pts.sym.85_repeat,24.27353894
DB1-Zn2O8N2-AZO_A-BDC_A_No15_repeat,33.52531733
DB0-m3_o11_o29_f0_pcu.sym.39_repeat,22.18992638
DB5-hypotheticalMOF_5039075_3_1_1_15_21_5_repeat,19.71956774
DB1-Cu2O8N2-DPAC_A-irmof10_A_No448_repeat,21.02504967
DB1-Zn2O8N2-irmof10_A-irmof20_A_No417_repeat,26.84949132
DB15-pcu_N65_E5_opt_repeat,11.95670289
DB0-m3_o12_o23_f0_pcu.sym.58_repeat,21.68900732
DB0-m3_o11_o29_f0_pcu.sym.45_repeat,22.26313507
DB5-hypotheticalMOF_15053_0_0_0_16_13_5_repeat,7.060682838
DB0-m29_o96_o1530_f0_pts.sym.101_repeat,25.08378985
DB0-m3_o11_o26_f0_pcu.sym.36_repeat,20.37227895
DB1-Cu2O8N2-AZO_A-irmof8_A_No15_repeat,31.31333064
DB0-m3_o11_o25_f0_pcu.sym.56_repeat,19.92113442
DB1-Zn2O8-AZO_A-DPAC_A_No798_repeat,19.1303154
DB1-Cu2O8-irmof12_A-TED_A_No1_repeat,18.65097036
DB1-Cu2O8-irmof10_A-irmof20_A_No345_repeat,29.04144666
DB1-Cu2O8N2-ADC_A-irmof8_A_No618_repeat,27.14651668
DB1-Zn2O8-irmof20_A-nott112_No13_repeat,26.2735217
DB0-m3_o12_o29_f0_pcu.sym.26_repeat,24.90540729
DB1-Cu2O8N2-AZO_A-irmof6_A_No307_repeat,29.36588768
DB0-m3_o11_o28_f0_pcu.sym.32_repeat,19.78667696
DB0-m29_o96_o1490_f0_pts.sym.62_repeat,23.18809928
DB1-Cu2O8N2-AZO_A-irmof8_A_No369_repeat,27.41403283
DB1-Cu2O8-AZO_A-irmof8_A_No368_repeat,25.04455497
DB5-hypotheticalMOF_8812_0_0_0_13_9_5_repeat,7.373417307
DB1-Zn2O8-ADC_A-BDC_A_No879_repeat,23.30993808
DB1-Zn2O8-irmof10_A-irmof6_A_No351_repeat,29.78932998
DB1-Cu2O8-irmof10_A-irmof6_A_No308_repeat,25.40107859
DB0-m29_o96_o100_f0_pts.sym.1_repeat,21.81546534
DB1-Cu2O8N2-DPAC_A-irmof14_A_No584_repeat,24.5692158
DB0-m3_o12_o28_f0_pcu.sym.3_repeat,21.75355376
DB1-Zn2O8N2-BDC_A-pmof1_A_No20_repeat,19.00188507
DB0-m3_o11_o28_f0_pcu.sym.49_repeat,21.81326372
DB1-Zn2O8-AZO_A-BDC_A_No14_repeat,29.70061526
DB1-Cu2O8-irmof8_A-imd_No11_repeat,27.14752893
DB1-Zn2O8-irmof10_A-irmof20_A_No350_repeat,29.14450618
DB0-m3_o11_o28_f0_pcu.sym.127_repeat,20.86606521
DB1-Zn2O8-irmof14_A-irmof16_A_No457_repeat,23.19312695
DB1-Cu2O8-irmof10_A-irmof6_A_No306_repeat,27.01157207
DB0-m2_o11_o29_f0_pcu.sym.15_repeat,22.44489181
DB0-m3_o12_o29_f0_pcu.sym.82_repeat,21.14822132
DB0-m3_o12_o29_f0_pcu.sym.53_repeat,21.48227009
DB0-m29_o96_o100_f0_pts.sym.28_repeat,21.67288331
DB1-Zn2O8-AZO_A-irmof7_A_No480_repeat,24.38231701
DB1-Cu2O8-irmof10_A-irmof7_A_No465_repeat,26.14277258
DB1-Cu2N8-ADC_B-DPAC_B_No6_repeat,20.88940678
DB0-m3_o11_o23_f0_pcu.sym.144_repeat,20.43934774
DB1-Zn2O8N2-irmof10_A-irmof8_A_No400_repeat,28.41008684
DB1-Zn2O8-irmof20_A-mof505_No13_repeat,26.2735217
DB0-m3_o115_o21_f0_fsc.sym.31_repeat,22.07729643
DB0-m2_o12_o28_f0_pcu.sym.4_repeat,21.58231621
DB0-m3_o12_o29_f0_pcu.sym.54_repeat,21.86050266
DB6-cuf_5893_repeat,16.56276364
DB0-m3_o96_o159_f0_fsc.sym.30_repeat,21.85810716
DB1-Cu2O8N2-DPAC_A-irmof14_A_No520_repeat,31.24085407
DB1-Cu2N8-ADC_B-DPAC_B_No1352_repeat,20.88940678
DB5-hypotheticalMOF_16123_0_0_0_22_1_5_repeat,15.07479962
DB1-Zn2O8N2-irmof14_A-irmof20_A_No269_repeat,21.62264272
DB1-Cu2O8-AZO_A-irmof8_A_No361_repeat,24.63241515
DB1-Cu2O8N2-AZO_A-irmof8_A_No360_repeat,27.4858224
DB0-m3_o11_o23_f0_pcu.sym.35_repeat,23.22262996
DB1-Zn2O8-irmof6_A-TED_A_No12_repeat,20.54539903
DB0-m3_o12_o29_f0_pcu.sym.28_repeat,22.24271119
DB1-Cu2O8N2-ADC_A-BDC_A_No636_repeat,27.60342876
DB1-Zn2O8-AZO_A-BDC_A_No463_repeat,30.44986876
DB0-m29_o96_o420_f0_pts.sym.5_repeat,23.56423039
DB1-Cu2O8N2-DPAC_A-irmof8_A_No596_repeat,24.88439603
DB0-m2_o11_o23_f0_pcu.sym.2_repeat,20.72326991
DB0-m3_o11_o29_f0_pcu.sym.33_repeat,23.03813655
DB0-m3_o12_o29_f0_pcu.sym.3_repeat,24.83928308
DB1-Cu2N8-ADC_B-DPAC_B_No482_repeat,20.88940678
DB0-m3_o12_o23_f0_pcu.sym.130_repeat,21.60841729
DB0-m3_o11_o25_f0_pcu.sym.16_repeat,20.09540158
DB1-Zn2O8-ADC_A-irmof7_A_No279_repeat,24.84923445
DB1-Zn2O8-AZO_A-BDC_A_No480_repeat,25.57345086
DB0-m3_o12_o29_f0_pcu.sym.4_repeat,25.03125682
DB1-Cu2O8N2-DPAC_A-irmof6_A_No529_repeat,24.70227274
DB1-Zn2O8-AZO_A-DPAC_A_No810_repeat,18.59135889
DB1-Zn2O8-ADC_A-DPAC_A_No405_repeat,23.81460404
DB1-Zn2O8-irmof10_A-irmof6_A_No316_repeat,29.59670887
DB0-m3_o12_o29_f0_pcu.sym.14_repeat,24.63965017
DB1-Cu2O8-irmof8_A-pmof1_B_No12_repeat,17.3991948
DB1-Zn2O8N2-AZO_A-BDC_A_No430_repeat,31.50809807
DB1-Zn2O8-ADC_A-irmof6_A_No568_repeat,24.3236071
DB0-m29_o96_o490_f0_pts.sym.5_repeat,21.61261398
DB1-Cu2O8-irmof6_A-TDPAT_No12_repeat,19.23572696
DB0-m3_o11_o29_f0_pcu.sym.97_repeat,23.2044013
DB0-m3_o12_o29_f0_pcu.sym.68_repeat,23.07524262
DB1-Cu2O8-ADC_A-irmof7_A_No418_repeat,20.45943284
DB0-m3_o11_o29_f0_pcu.sym.46_repeat,21.41226366
DB1-Zn2O8-AZO_A-irmof20_A_No360_repeat,26.98103784
DB0-m3_o11_o29_f0_pcu.sym.90_repeat,24.21756771
DB0-m3_o11_o23_f0_pcu.sym.72_repeat,19.66824498
DB0-m3_o11_o29_f0_pcu.sym.41_repeat,22.14553462
DB1-Zn2O8-ADC_A-irmof6_A_No513_repeat,27.54467886
DB0-m3_o96_o6_f0_fsc.sym.9_repeat,21.94555411
DB0-m29_o96_o100_f0_pts.sym.14_repeat,23.14356941
DB1-Cu2O8N2-AZO_A-BDC_A_No384_repeat,28.65487054
DB1-Cu2O8-AZO_A-BDC_A_No528_repeat,26.87530501
DB1-Zn2O8N2-irmof14_A-irmof20_A_No252_repeat,24.66154436
DB1-Cu2O8N2-ADC_A-DABCO_A_No19_repeat,32.56342811
DB0-m3_o11_o23_f0_pcu.sym.103_repeat,19.97961498
DB0-m29_o96_o490_f0_pts.sym.98_repeat,22.31965924
DB1-Zn2O8N2-AZO_A-BDC_A_No437_repeat,33.22515286
DB1-Cu2O8-ADC_A-irmof6_A_No645_repeat,21.50810575
DB1-Zn2O8-ADC_A-BDC_A_No743_repeat,32.03246233
DB0-m3_o25_o115_f0_fsc.sym.8_repeat,17.46351271
DB1-Zn2O8N2-AZO_A-irmof8_A_No374_repeat,29.9425212
DB0-m3_o11_o23_f0_pcu.sym.63_repeat,19.33502929
DB0-m2_o1_o23_f0_pcu.sym.1_repeat,20.49471055
DB1-Zn2O8-irmof10_A-irmof8_A_No367_repeat,30.34626206
DB1-Cu2O8N2-ADC_A-irmof20_A_No567_repeat,27.50576772
DB1-Cu2O8N2-AZO_A-irmof6_A_No323_repeat,29.32791486
DB0-m3_o12_o28_f0_pcu_repeat,24.69164849
DB0-m3_o21_o1510_f0_fsc.sym.11_repeat,18.94018575
DB0-m29_o96_o1470_f0_pts.sym.110_repeat,25.54768229
DB1-Zn2O8-AZO_A-irmof8_A_No376_repeat,25.32467213
DB0-m3_o18_o24_f0_pcu.sym.26_repeat,20.79760194
DB1-Cu2O8N2-DPAC_A-irmof20_A_No539_repeat,26.80145799
DB1-Cu2O8N2-DPAC_A-irmof14_A_No571_repeat,23.04987979
DB1-Zn2O8N2-AZO_A-fum_A_No158_repeat,24.63255658
DB1-Zn2O8N2-irmof10_A-irmof7_A_No25_repeat,21.52650772
DB6-cuf_5813_repeat,19.05415618
DB0-m3_o12_o23_f0_pcu.sym.36_repeat,22.89320398
DB1-Cu2O8N2-DPAC_A-irmof7_A_No710_repeat,25.60663457
DB1-Cu2O8N2-irmof14_A-irmof20_A_No244_repeat,22.91260539
DB1-Zn2O8-irmof8_A-mof505_No12_repeat,18.00187182
DB0-m18_o25_o101_f0_fsc_repeat,23.25587388
DB0-m3_o25_o115_f0_fsc.sym.19_repeat,16.39545449
DB0-m3_o11_o25_f0_pcu.sym.75_repeat,18.52143581
DB0-m2_o11_o29_f0_pcu.sym.9_repeat,21.97730124
DB0-m3_o11_o29_f0_pcu.sym.7_repeat,23.83298541
DB0-m29_o96_o470_f0_pts.sym.88_repeat,23.9678114
DB0-m29_o96_o470_f0_pts.sym.59_repeat,23.17617453
DB5-hypotheticalMOF_5032752_0_0_0_29_3_5_repeat,8.095224693
DB0-m3_o11_o13_f0_pcu.sym.82_repeat,17.7269486
DB1-Zn2O8-AZO_A-BDC_A_No440_repeat,25.23109943
DB0-m3_o11_o23_f0_pcu.sym.16_repeat,22.07642408
DB1-Cu2O8-AZO_A-fum_A_No206_repeat,25.37125182
DB0-m3_o11_o29_f0_pcu.sym.25_repeat,22.15176832
DB1-Cu2N8-ADC_B-DPAC_B_No493_repeat,20.88940678
DB1-Zn2O8-irmof8_A-pmof1_A_No12_repeat,18.00187182
DB1-Zn2O8N2-irmof14_A-irmof8_A_No362_repeat,24.41849647
DB0-m3_o25_o115_f0_fsc.sym.1_repeat,15.57432999
DB0-m3_o11_o18_f0_pcu.sym.26_repeat,18.67570672
DB0-m3_o11_o29_f0_pcu.sym.9_repeat,23.79089097
DB0-m3_o11_o29_f0_pcu.sym.59_repeat,21.91103378
DB1-Cu2O8N2-ADC_A-irmof7_A_No711_repeat,26.35252011
DB1-Zn2O8-ADC_A-irmof6_A_No821_repeat,23.17915595
DB0-m3_o11_o29_f0_pcu.sym.88_repeat,21.87297552
DB1-Cu2O8-ADC_A-AZO_A_No952_repeat,18.30244677
DB0-m3_o115_o21_f0_fsc.sym.12_repeat,20.45056153
DB1-Zn2O8-ADC_A-AZO_A_No740_repeat,23.72562464
DB1-Cu2O8-irmof8_A-NiC4_No13_repeat,17.27813417
DB1-Cu2O8-irmof10_A-irmof7_A_No497_repeat,24.51589614
DB1-Cu2O8-AZO_A-irmof6_A_No350_repeat,25.51223427
DB0-m3_o12_o23_f0_pcu.sym.1_repeat,21.9497705
DB1-Cu2O8N2-ADC_A-irmof6_A_No530_repeat,28.11951945
DB1-Cu2O8-irmof10_A-irmof8_A_No330_repeat,28.79869173
DB15-msw_N144_E81_opt_repeat,14.87131845
DB1-Cu2O8-AZO_A-irmof7_A_No17_repeat,24.68162863
DB1-Cu2O8N2-AZO_A-fum_A_No145_repeat,24.17680019
DB0-m3_o11_o29_f0_pcu.sym.109_repeat,22.55095773
DB0-m2_o11_o29_f0_pcu.sym.36_repeat,20.32340818
DB0-m3_o11_o28_f0_pcu.sym.18_repeat,23.56729093
DB0-m3_o11_o29_f0_pcu.sym.22_repeat,24.18932707
DB1-Cu2O8-AZO_A-BDC_A_No187_repeat,20.97447738
DB1-Cu2O8N2-irmof10_A-irmof8_A_No181_repeat,22.988931
DB1-Cu2O8N2-DPAC_A-irmof7_A_No719_repeat,25.74533269
DB1-Cu2O8-irmof6_A-mof200_No12_repeat,19.23572696
DB15-pcu_N144_E177_opt_repeat,16.63818369
DB1-Zn2O8-ADC_A-BDC_A_No994_repeat,23.91057683
DB0-m3_o11_o29_f0_pcu.sym.17_repeat,23.12784334
DB0-m3_o12_o29_f0_pcu.sym.101_repeat,23.50093531
DB1-Cu2N8-ADC_B-DPAC_B_No638_repeat,20.88940678
DB1-Cu2O8N2-DPAC_A-irmof7_A_No673_repeat,24.98801261
DB1-Cu2O8N2-AZO_A-DPAC_A_No757_repeat,25.53232507
DB1-Cu2O8N2-AZO_A-BDC_A_No378_repeat,22.28351783
DB5-hypotheticalMOF_5031293_0_0_0_29_1_5_repeat,19.09581038
DB0-m3_o11_o25_f0_pcu.sym.32_repeat,21.75883008
DB1-Cu2O8N2-ADC_A-BDC_A_No704_repeat,27.39910014
DB1-Zn2O8-AZO_A-DPAC_A_No780_repeat,30.76179951
DB1-Cu2O8N2-ADC_A-irmof14_A_No568_repeat,20.81300906
DB1-Zn2O8-ADC_A-BDC_A_No246_repeat,29.04565256
DB0-m3_o21_o22_f0_pcu.sym.133_repeat,17.1697446
DB1-Cu2O8N2-DPAC_A-fum_A_No303_repeat,26.36550071
DB1-Cu2N8-BTC_A-DPAC_B_No6_repeat,20.88940678
DB1-Zn2O8N2-AZO_A-irmof20_A_No332_repeat,31.89059444
DB0-m3_o12_o25_f0_pcu.sym.12_repeat,16.71801939
DB1-Cu2O8N2-irmof10_A-irmof14_A_No309_repeat,30.90928595
DB0-m3_o1_o29_f0_pcu_repeat,23.58204337
DB0-m2_o11_o29_f0_pcu.sym.76_repeat,20.68577977
DB1-Cu2O8N2-DPAC_A-irmof14_A_No538_repeat,24.31270729
DB1-Cu2O8N2-AZO_A-DPAC_A_No725_repeat,22.58822006
DB1-Cu2O8N2-ADC_A-irmof20_A_No529_repeat,26.4230997
DB1-Cu2O8N2-ADC_A-irmof6_A_No485_repeat,27.43585616
DB1-Zn2O8-AZO_A-irmof7_A_No516_repeat,24.29144043
DB0-m3_o12_o23_f0_pcu_repeat,21.86313614
DB1-Cu2O8N2-ADC_A-irmof6_A_No453_repeat,25.97330599
DB0-m3_o6_o151_f0_fsc.sym.8_repeat,14.16691937
DB0-m3_o11_o29_f0_pcu.sym.65_repeat,21.89916037
DB1-Cu2O8N2-DPAC_A-irmof14_A_No592_repeat,23.8749308
DB1-Cu2O8N2-AZO_A-irmof6_A_No316_repeat,28.39331956
DB1-Cu2O8N2-DPAC_A-fum_A_No304_repeat,29.06687064
DB1-Cu2O8N2-DPAC_A-irmof10_A_No24_repeat,31.14635953
DB1-Zn2O8N2-ADC_A-irmof10_A_No553_repeat,32.82195873
DB0-m3_o12_o29_f0_pcu.sym.37_repeat,21.92094699
DB0-m3_o11_o29_f0_pcu.sym.19_repeat,23.17681388
DB0-m29_o96_o1470_f0_pts.sym.125_repeat,24.81167377
DB0-m3_o11_o29_f0_pcu.sym.91_repeat,23.94369541
DB1-Cu2O8N2-DPAC_A-irmof8_A_No534_repeat,26.1701063
DB1-Zn2O8N2-irmof14_A-irmof8_A_No134_repeat,20.87930225
DB1-Cu2O8N2-AZO_A-irmof8_A_No326_repeat,27.50335961
DB0-m2_o11_o29_f0_pcu.sym.85_repeat,21.48364709
DB0-m3_o96_o6_f0_fsc.sym.8_repeat,21.14818133
DB0-m29_o96_o420_f0_pts.sym.81_repeat,24.84621533
DB0-m3_o11_o23_f0_pcu.sym.3_repeat,21.08205966
DB12-LUCDAO_clean_repeat,13.82552029
DB0-m3_o96_o23_f0_fsc.sym.33_repeat,22.15412724
DB0-m3_o12_o28_f0_pcu.sym.28_repeat,21.62137407
DB0-m3_o96_o155_f0_fsc.sym.1_repeat,20.96222018
DB0-m29_o96_o490_f0_pts.sym.48_repeat,23.15164694
DB0-m3_o12_o29_f0_pcu.sym.15_repeat,25.12390243
DB0-m3_o25_o540_f0_fsc.sym.15_repeat,21.38231045
DB1-Cu2O8N2-AZO_A-BDC_A_No382_repeat,29.90384896
DB12-ALUKUO_clean_repeat,19.66133665
DB0-m3_o11_o29_f0_pcu.sym.110_repeat,21.08704342
DB0-m29_o96_o470_f0_pts.sym.49_repeat,23.63964936
DB1-Cu2O8-AZO_A-irmof20_A_No262_repeat,18.56058428
DB1-Zn2O8N2-irmof14_A-irmof8_A_No133_repeat,23.92657167
DB0-m3_o530_o155_f0_fsc.sym.16_repeat,16.30475869
DB0-m3_o11_o29_f0_pcu.sym.47_repeat,21.53825519
DB1-Zn2O8-AZO_A-DPAC_A_No1172_repeat,21.9543571
DB1-Zn2O8-ADC_A-BDC_A_No785_repeat,28.35323569
DB0-m3_o12_o23_f0_pcu.sym.131_repeat,18.44950612
DB5-hypotheticalMOF_15051_1_0_0_16_13_5_repeat,5.202926052
DB1-Zn2O8-irmof10_A-irmof7_A_No474_repeat,28.88832656
DB0-m2_o11_o29_f0_pcu.sym.21_repeat,21.01223006
DB1-Zn2O8N2-irmof14_A-irmof8_A_No29_repeat,28.00921563
DB0-m3_o11_o29_f0_pcu.sym.98_repeat,23.21576314
DB0-m3_o12_o29_f0_pcu.sym.67_repeat,22.45933018
DB0-m3_o11_o29_f0_pcu.sym.49_repeat,22.99992394
DB1-Zn2O8-AZO_A-irmof7_A_No14_repeat,26.04885329
DB12-ALULAV_clean_repeat,20.33846584
DB1-Cu2O8N2-irmof10_A-irmof8_A_No374_repeat,24.68703203
DB1-Cu2O8N2-AZO_A-irmof8_A_No328_repeat,29.65960517
DB1-Cu2O8N2-ADC_A-fum_A_No307_repeat,16.97245832
DB0-m29_o96_o1470_f0_pts.sym.59_repeat,24.49870718
DB1-Cu2O8-ADC_A-BDC_A_No810_repeat,24.85315075
DB1-Cu2O8-BTC_B-irmof8_A_No13_repeat,17.27813417
DB1-Cu2O8N2-DPAC_A-fum_A_No277_repeat,24.04324226
DB0-m29_o92_o510_f0_pts.sym.6_repeat,20.74422103
DB0-m2_o11_o23_f0_pcu.sym.15_repeat,18.96943152
DB1-Cu2O8N2-DPAC_A-irmof10_A_No443_repeat,30.58142962
DB1-Cu2O8N2-DPAC_A-irmof8_A_No618_repeat,23.09156012
DB5-hypotheticalMOF_14900_0_0_0_16_11_5_repeat,5.807092699
DB0-m3_o160_o96_f0_fsc.sym.13_repeat,22.02251837
DB1-Zn2O8N2-irmof14_A-irmof20_A_No103_repeat,24.22310181
DB5-hypotheticalMOF_15666_0_0_0_22_7_5_repeat,16.34853106
DB1-Cu2O8N2-DPAC_A-irmof20_A_No605_repeat,26.50786605
DB1-Zn2O8-irmof10_A-irmof8_A_No330_repeat,29.44880911
DB1-Cu2O8N2-irmof10_A-irmof14_A_No310_repeat,31.84647493
DB1-Zn2O8-irmof10_A-irmof20_A_No356_repeat,28.91872951
DB0-m3_o21_o23_f0_pcu.sym.127_repeat,17.31699627
DB0-m29_o96_o100_f0_pts.sym.52_repeat,22.0342224
DB0-m2_o11_o23_f0_pcu.sym.20_repeat,19.29863513
DB1-Cu2O8-ADC_A-irmof7_A_No973_repeat,17.50465359
DB1-Cu2O8-AZO_A-irmof8_A_No367_repeat,25.46181887
DB1-Zn2O8-irmof10_A-irmof7_A_No519_repeat,27.56307865
DB0-m3_o20_o92_f0_fsc_repeat,19.47032687
DB1-Cu2O8N2-irmof14_A-irmof6_A_No247_repeat,19.56550776
DB0-m29_o96_o102_f0_pts.sym.73_repeat,22.84233848
DB1-Cu2O8N2-irmof10_A-pmof1_A_No10_repeat,26.30520014
DB0-m29_o96_o1490_f0_pts.sym.100_repeat,24.52104267
DB1-Zn2O8-irmof10_A-irmof6_A_No322_repeat,29.52681263
DB0-m3_o12_o29_f0_pcu.sym.20_repeat,22.71803746
DB1-Cu2O8N2-irmof10_A-irmof14_A_No319_repeat,31.25832242
DB1-Cu2O8N2-irmof10_A-irmof6_A_No326_repeat,21.94114587
DB1-Zn2O8-irmof6_A-imd_No12_repeat,20.54539903
DB1-Zn2O8-AZO_A-BDC_A_No15_repeat,28.9914386
DB6-cuf_1636_repeat,14.28091456
DB0-m3_o1510_o6_f0_fsc.sym.17_repeat,16.55053277
DB0-m3_o96_o6_f0_fsc.sym.45_repeat,21.92216051
DB0-m3_o12_o28_f0_pcu.sym.61_repeat,19.8447948
DB0-m3_o115_o6_f0_fsc.sym.2_repeat,13.15432233
DB1-Cu2O8-irmof10_A-irmof20_A_No338_repeat,27.68740079
DB0-m3_o12_o29_f0_pcu.sym.27_repeat,24.72022305
DB0-m3_o11_o28_f0_pcu.sym.33_repeat,23.29524177
DB1-Cu2O8N2-DPAC_A-irmof14_A_No582_repeat,24.14556903
DB1-Cu2O8N2-irmof14_A-irmof20_A_No31_repeat,24.08786049
DB0-m2_o23_o24_f0_pcu.sym.33_repeat,17.71794775
DB5-hypotheticalMOF_18104_0_0_1_21_2_11_repeat,15.8730444
DB1-Cu2O8N2-DPAC_A-irmof8_A_No607_repeat,23.60926047
DB1-Zn2O8N2-irmof14_A-irmof8_A_No323_repeat,22.24943762
DB0-m29_o96_o450_f0_pts.sym.5_repeat,22.6501256
DB0-m3_o11_o28_f0_pcu.sym.8_repeat,21.74200135
DB1-Cu2O8-irmof8_A-mof177_No12_repeat,17.37993217
DB1-Zn2O8-AZO_A-DPAC_A_No395_repeat,20.47419341
DB0-m6_o13_bcu_repeat,5.022661423
DB0-m3_o11_o29_f0_pcu.sym.18_repeat,22.92069268
DB1-Zn2O8N2-AZO_A-irmof20_A_No333_repeat,30.33061644
DB0-m3_o17_o25_f0_pcu.sym.33_repeat,13.59478907
DB1-Cu2O8-irmof10_A-irmof6_A_No318_repeat,28.02100918
DB0-m3_o150_o6_f0_fsc.sym.12_repeat,18.26877556
DB1-Zn2O8-AZO_A-irmof6_A_No350_repeat,25.32555243
DB1-Cu2O8-ADC_A-BDC_A_No1259_repeat,25.74267067
DB1-Cu2O8N2-AZO_A-DPAC_A_No724_repeat,20.95531019
DB1-Zn2O8-irmof6_A-pcn6_B_No12_repeat,20.54539903
DB0-m18_o20_o92_f0_fsc_repeat,11.20967681
DB0-m3_o11_o23_f0_pcu.sym.50_repeat,18.94633261
DB0-m2_o11_o23_f0_pcu.sym.36_repeat,20.46367037
DB5-hypotheticalMOF_17668_0_0_1_21_9_5_repeat,19.24010138
DB1-Cu2O8N2-DPAC_A-irmof7_A_No672_repeat,26.25814601
DB1-Cu2O8N2-ADC_A-irmof14_A_No515_repeat,19.36114009
DB1-Zn2O8-irmof10_A-irmof20_A_No391_repeat,27.96730675
DB0-m3_o11_o29_f0_pcu.sym.11_repeat,23.26339525
DB1-Cu2O8-AZO_A-BDC_A_No504_repeat,25.82093742
DB0-m29_o96_o86_f0_pts.sym.112_repeat,21.98669157
DB0-m29_o92_o550_f0_pts.sym.23_repeat,20.65375559
DB1-Zn2O8-AZO_A-DPAC_A_No781_repeat,28.80800108
DB1-Cu2O8N2-AZO_A-DPAC_A_No672_repeat,20.56234604
DB0-m3_o115_o21_f0_fsc.sym.26_repeat,21.94036033
DB0-m3_o96_o159_f0_fsc.sym.27_repeat,22.36170121
DB0-m3_o25_o1510_f0_fsc.sym.19_repeat,18.28012863
DB5-hypotheticalMOF_5043057_1_1_1_20_25_5_repeat,18.99951219
DB1-Zn2O8-ADC_A-BDC_A_No247_repeat,25.12558667
DB1-Cu2O8-AZO_A-fum_A_No188_repeat,27.0533947
DB1-Cu2O8-irmof8_A-mof505_No12_repeat,17.37993217
DB0-m3_o6_o12_f0_pcu.sym.9_repeat,20.63350047
DB0-m3_o25_o38_f0_fsc_repeat,17.45755863
DB1-Cu2O8-AZO_A-irmof7_A_No523_repeat,20.79946331
DB1-Cu2O8N2-DPAC_A-irmof8_A_No609_repeat,31.83153809
DB0-m3_o12_o29_f0_pcu.sym.95_repeat,22.82506974
DB1-Cu2O8-ADC_A-BDC_A_No848_repeat,28.13830421
DB5-hypotheticalMOF_14149_0_0_0_16_7_5_repeat,9.502181034
DB5-hypotheticalMOF_16371_0_0_0_22_13_5_repeat,8.139103363
DB1-Zn2O8-irmof10_A-irmof7_A_No486_repeat,25.73063835
DB1-Cu2O8-irmof10_A-irmof6_A_No311_repeat,30.42935721
DB1-Cu2O8-AZO_A-irmof8_A_No407_repeat,23.13663329
DB0-m3_o11_o29_f0_pcu.sym.16_repeat,24.07847404
DB0-m3_o11_o25_f0_pcu.sym.34_repeat,20.7741528
DB1-Cu2O8N2-DPAC_A-fum_A_No282_repeat,23.65065623
DB1-Cu2O8N2-irmof10_A-irmof8_A_No414_repeat,24.84516509
DB0-m3_o18_o21_f0_pcu.sym.24_repeat,13.34307221
DB1-Zn2O8-ADC_A-DPAC_A_No621_repeat,23.5707212
DB0-m29_o96_o1530_f0_pts.sym.88_repeat,24.6942717
DB0-m29_o96_o86_f0_pts.sym.40_repeat,23.03786294
DB1-Cu2O8N2-irmof10_A-irmof14_A_No334_repeat,31.21350494
DB1-Cu2O8-irmof10_A-irmof6_A_No323_repeat,29.75760569
DB1-Zn2O8-AZO_A-BDC_A_No490_repeat,26.83528902
DB0-m2_o11_o29_f0_pcu.sym.30_repeat,21.05583104
DB1-Zn2O8N2-irmof10_A-irmof8_A_No506_repeat,27.46568095
DB1-Zn2O8-irmof8_A-TePM_No12_repeat,18.00187182
DB1-Cu2N8-ADC_B-DPAC_B_No335_repeat,20.88940678
DB1-Cu2O8N2-DPAC_A-irmof12_A_No24_repeat,29.96999491
DB0-m3_o12_o23_f0_pcu.sym.39_repeat,21.56577663
DB0-m2_o12_o150_f0_pcu_repeat,18.91777054
DB5-hypotheticalMOF_18777_1_1_1_25_21_5_repeat,17.86557493
DB0-m3_o12_o23_f0_pcu.sym.7_repeat,19.38630876
DB0-m3_o11_o29_f0_pcu.sym.8_repeat,22.92764853
DB0-m3_o12_o23_f0_pcu.sym.94_repeat,18.82984457
DB0-m3_o11_o29_f0_pcu.sym.58_repeat,21.72129997
DB1-Cu2O8-irmof10_A-irmof8_A_No336_repeat,28.9984879
DB5-hypotheticalMOF_16369_1_0_0_22_13_5_repeat,10.00455054
DB0-m3_o11_o29_f0_pcu.sym.89_repeat,23.92559142
DB1-Cu2O8-ADC_A-irmof8_A_No806_repeat,22.06369543
DB1-Cu2O8N2-AZO_A-irmof6_A_No325_repeat,28.66933742
DB1-Cu2O8-AZO_A-irmof6_A_No324_repeat,25.18965642
DB1-Cu2O8N2-DPAC_A-irmof6_A_No537_repeat,25.12280644
DB15-cds_N128_E139_opt_repeat,23.81505339
DB1-Zn2O8N2-irmof14_A-irmof20_A_No245_repeat,25.14923502
DB1-Zn2O8-irmof10_A-irmof7_A_No533_repeat,29.80529852
DB5-hypotheticalMOF_18213_3_1_1_21_21_5_repeat,21.71669771
DB1-Cu2O8-irmof10_A-irmof6_A_No351_repeat,28.60905554
DB1-Cu2O8-irmof10_A-irmof7_A_No516_repeat,28.79929374
DB0-m2_o11_o29_f0_pcu.sym.8_repeat,22.18625138
DB1-Zn2O8-irmof10_A-irmof8_A_No361_repeat,27.64603127
DB0-m3_o11_o29_f0_pcu.sym.56_repeat,21.78631094
DB1-Cu2O8N2-AZO_A-DABCO_A_No15_repeat,31.78493981
DB1-Zn2O8-ADC_A-DPAC_A_No1914_repeat,23.7119542
DB1-Zn2O8-AZO_A-irmof6_A_No362_repeat,25.93104442
DB0-m3_o29_o105_f0_fsc_repeat,23.79870985
DB0-m3_o11_o23_f0_pcu.sym.62_repeat,19.57558202
